Date,open_ARKK,open_IWF,open_QQQ,open_UPRO,high_ARKK,high_IWF,high_QQQ,high_UPRO,low_ARKK,low_IWF,low_QQQ,low_UPRO,close_ARKK,close_IWF,close_QQQ,close_UPRO,open_combined,high_combined,low_combined,close_combined
2024-03-27,50.790000915527344,338.6000061035156,446.44000244140625,70.02999877929688,50.8849983215332,338.9100036621094,446.5400085449219,70.61000061035156,49.45000076293945,335.4100036621094,441.92999267578125,69.12999725341797,50.11000061035156,337.9200134277344,444.8299865722656,70.58999633789062,226.46500205993652,226.736252784729,223.979998588562,225.86249923706055
2024-03-28,50.220001220703125,337.1400146484375,444.7799987792969,70.58999633789062,50.61000061035156,337.9800109863281,445.6400146484375,71.1500015258789,49.970001220703125,336.44000244140625,443.6499938964844,70.43000030517578,50.08000183105469,337.04998779296875,444.010009765625,70.55000305175781,225.68250274658203,226.34500694274902,225.12249946594238,225.42250061035156
2024-04-01,50.06999969482422,337.55999755859375,444.9700012207031,70.80999755859375,50.11000061035156,338.9100036621094,447.5299987792969,71.02999877929688,48.814998626708984,335.510009765625,443.0199890136719,69.6500015258789,49.2400016784668,336.8500061035156,444.95001220703125,70.19000244140625,225.8524990081787,226.89500045776367,224.2487497329712,225.30750560760498
2024-04-02,47.685001373291016,332.8800048828125,440.0799865722656,68.52999877929688,47.90999984741211,334.32000732421875,441.42999267578125,68.81999969482422,47.04499816894531,331.7099914550781,438.0299987792969,67.81999969482422,47.779998779296875,333.9100036621094,441.1099853515625,68.7699966430664,222.2937479019165,223.11999988555908,221.15124702453613,222.8924961090088
2024-04-03,47.459999084472656,332.8699951171875,438.9599914550781,68.30999755859375,48.209999084472656,336.2200012207031,444.0,69.58000183105469,47.150001525878906,332.8699951171875,438.95001220703125,68.27999877929688,47.91999816894531,334.82000732421875,442.1000061035156,68.97000122070312,221.899995803833,224.50250053405762,221.81250190734863,223.4525032043457
2024-04-04,48.459999084472656,337.5199890136719,446.3299865722656,70.54000091552734,48.83000183105469,338.3399963378906,446.95001220703125,70.68000030517578,47.20500183105469,330.0,435.1099853515625,66.25,47.27000045776367,330.1199951171875,435.3399963378906,66.33999633789062,225.71249389648438,226.2000026702881,219.6412467956543,219.7674970626831
2024-04-05,46.72999954223633,331.6499938964844,436.7799987792969,66.9000015258789,47.595001220703125,336.19000244140625,443.1700134277344,69.20999908447266,46.599998474121094,331.29998779296875,435.9599914550781,66.72000122070312,47.119998931884766,334.69000244140625,440.4700012207031,68.4000015258789,220.51499843597412,224.0412540435791,220.14499473571777,222.67000102996826
2024-04-08,47.689998626708984,335.45001220703125,441.4100036621094,68.69999694824219,48.244998931884766,336.0199890136719,442.5,69.0999984741211,47.54399871826172,333.7699890136719,439.20001220703125,68.19000244140625,48.099998474121094,334.7300109863281,440.6000061035156,68.45999908447266,223.31250286102295,223.96624660491943,222.17600059509277,222.97250366210938
2024-04-09,48.11000061035156,336.260009765625,442.9599914550781,69.19999694824219,48.849998474121094,336.3299865722656,443.239990234375,69.29000091552734,48.0099983215332,331.5299987792969,437.44000244140625,66.7699966430664,48.619998931884766,335.0799865722656,442.2300109863281,68.69999694824219,224.13249969482422,224.42749404907227,220.93749904632568,223.65749835968018
2024-04-10,47.13199996948242,331.0899963378906,437.0,66.37999725341797,47.8849983215332,333.4800109863281,439.239990234375,67.44999694824219,46.970001220703125,330.94000244140625,436.2799987792969,65.83999633789062,47.4900016784668,332.6400146484375,438.3699951171875,66.68000030517578,220.40049839019775,222.01374912261963,220.00749969482422,221.2950029373169
2024-04-11,47.775001525878906,334.010009765625,440.260009765625,67.16999816894531,48.2400016784668,338.1199951171875,446.3299865722656,68.66000366210938,47.0,332.0299987792969,437.9599914550781,65.79000091552734,48.20000076293945,337.3800048828125,445.3699951171875,68.0999984741211,222.30375480651855,225.33749675750732,220.6949977874756,224.76249980926514
2024-04-12,47.70000076293945,334.6600036621094,441.1000061035156,66.62000274658203,47.72999954223633,335.7699890136719,442.239990234375,67.19000244140625,46.314998626708984,331.6199951171875,436.8800048828125,64.54000091552734,46.5099983215332,332.6199951171875,438.2699890136719,65.19999694824219,222.52000331878662,223.23249530792236,219.83874988555908,220.6499948501587
2024-04-15,46.72999954223633,335.5899963378906,442.05999755859375,66.8499984741211,46.72999954223633,335.5899963378906,442.1499938964844,66.91999816894531,44.244998931884766,326.6099853515625,430.2099914550781,62.43000030517578,44.380001068115234,327.010009765625,431.05999755859375,62.77000045776367,222.80749797821045,222.84749698638916,215.8737440109253,216.3050022125244
2024-04-16,43.84000015258789,327.3399963378906,430.8999938964844,62.91999816894531,44.095001220703125,329.2200012207031,433.760009765625,63.5,43.150001525878906,326.2300109863281,429.70001220703125,61.900001525878906,43.650001525878906,327.0199890136719,431.1000061035156,62.369998931884766,216.24999713897705,217.6437530517578,215.2450065612793,216.0349988937378
2024-04-17,43.9900016784668,328.9200134277344,433.1000061035156,63.29999923706055,44.13999938964844,329.0799865722656,433.1199951171875,63.36000061035156,42.79999923706055,323.3599853515625,424.8999938964844,60.72999954223633,43.02000045776367,324.239990234375,425.8399963378906,61.2599983215332,217.32750511169434,217.42499542236328,212.94749450683594,213.58999633789062
2024-04-18,42.974998474121094,324.8500061035156,426.489990234375,61.72999954223633,43.6619987487793,326.2699890136719,428.239990234375,62.52000045776367,42.52000045776367,322.1499938964844,422.8299865722656,60.470001220703125,42.90999984741211,322.4800109863281,423.4100036621094,60.779998779296875,214.011248588562,215.17299461364746,211.9924955368042,212.39500331878662
2024-04-19,42.75,321.8699951171875,422.2200012207031,60.7599983215332,43.30500030517578,322.25,422.75,61.130001068115234,41.709999084472656,315.239990234375,413.07000732421875,58.7400016784668,42.0,316.1499938964844,414.6499938964844,59.15999984741211,211.89999866485596,212.35875034332275,207.1899995803833,207.98999691009521
2024-04-22,42.189998626708984,318.3599853515625,417.30999755859375,60.150001525878906,42.88999938964844,321.2200012207031,421.17999267578125,61.779998779296875,41.57500076293945,315.80999755859375,413.94000244140625,59.279998779296875,42.599998474121094,319.29998779296875,418.82000732421875,60.75,209.50249576568604,211.76749801635742,207.65124988555908,210.36749839782715
2024-04-23,42.790000915527344,321.17999267578125,420.7699890136719,61.560001373291016,44.36000061035156,324.6000061035156,426.2799987792969,63.119998931884766,42.790000915527344,320.67999267578125,418.8699951171875,61.36000061035156,43.869998931884766,324.0299987792969,425.07000732421875,62.93000030517578,211.57499599456787,214.5900011062622,210.9249973297119,213.97500133514404
2024-04-24,44.779998779296875,326.1099853515625,428.20001220703125,63.290000915527344,44.83000183105469,326.6099853515625,429.7300109863281,63.560001373291016,43.459999084472656,322.5,424.20001220703125,62.0,43.900001525878906,324.0899963378906,426.510009765625,62.880001068115234,215.5949993133545,216.18249988555908,213.04000282287598,214.34500217437744
2024-04-25,42.630001068115234,317.3900146484375,419.239990234375,60.43000030517578,43.76499938964844,322.69000244140625,425.32000732421875,62.349998474121094,42.470001220703125,316.55999755859375,418.1400146484375,59.84000015258789,43.61000061035156,322.04998779296875,424.45001220703125,62.029998779296875,209.92250156402588,213.53125190734863,209.25250339508057,213.0349998474121
2024-04-26,43.630001068115234,326.44000244140625,427.6199951171875,63.099998474121094,44.27000045776367,329.1199951171875,432.54998779296875,64.41000366210938,43.119998931884766,325.69000244140625,426.9200134277344,62.869998931884766,44.06999969482422,327.989990234375,431.0,63.81999969482422,215.19749927520752,217.58749675750732,214.65000343322754,216.71999740600586
2024-04-29,44.70000076293945,329.3599853515625,433.1300048828125,64.5,45.60499954223633,329.7200012207031,433.760009765625,64.72000122070312,44.65999984741211,326.55999755859375,429.9800109863281,63.40999984741211,45.130001068115234,328.42999267578125,432.75,64.44000244140625,217.9224977493286,218.4512529373169,216.15250205993652,217.68749904632568
2024-04-30,44.58000183105469,327.8599853515625,431.1499938964844,63.84000015258789,44.90999984741211,329.0299987792969,432.55999755859375,64.25,43.44499969482422,322.739990234375,424.510009765625,61.38999938964844,43.459999084472656,322.8399963378906,424.5899963378906,61.400001525878906,216.85749530792236,217.68749904632568,213.02124977111816,213.0724983215332
2024-05-01,43.099998474121094,322.69000244140625,423.1499938964844,61.130001068115234,45.15999984741211,327.57000732421875,430.1400146484375,63.630001068115234,42.98699951171875,320.9700012207031,420.6600036621094,60.58000183105469,43.81999969482422,321.6700134277344,421.5199890136719,60.70000076293945,212.51749897003174,216.6250057220459,211.29925155639648,211.92750072479248
2024-05-02,44.4900016784668,324.3900146484375,425.29998779296875,62.09000015258789,45.029998779296875,326.17999267578125,427.80999755859375,62.70000076293945,43.58000183105469,321.3900146484375,420.6300048828125,60.38999938964844,44.93000030517578,325.6400146484375,426.8999938964844,62.369998931884766,214.06750106811523,215.42999744415283,211.49750518798828,214.9600019454956
2024-05-03,46.25,331.489990234375,434.44000244140625,64.66000366210938,46.65999984741211,332.1400146484375,436.4800109863281,65.16999816894531,45.1150016784668,329.5199890136719,432.6199951171875,63.689998626708984,45.470001220703125,331.5,435.4800109863281,64.69000244140625,219.20999908447266,220.11250591278076,217.7362461090088,219.28500366210938
2024-05-06,45.91999816894531,332.7200012207031,437.29998779296875,65.62999725341797,46.61000061035156,335.8399963378906,440.3399963378906,66.69000244140625,45.869998931884766,332.1099853515625,436.5199890136719,65.44999694824219,46.5,335.8399963378906,440.25,66.69000244140625,220.3924961090088,222.36999893188477,219.98749256134033,222.31999969482422
2024-05-07,46.20000076293945,336.05999755859375,440.70001220703125,67.05000305175781,46.30500030517578,336.8800048828125,441.9700012207031,67.44000244140625,45.47999954223633,335.0400085449219,439.5799865722656,66.61000061035156,45.54999923706055,335.6700134277344,440.32000732421875,66.88999938964844,222.50250339508057,223.1487522125244,221.67749881744385,222.10750484466553
2024-05-08,44.56999969482422,333.95001220703125,437.6700134277344,66.12000274658203,44.79999923706055,335.8299865722656,441.4800109863281,67.08000183105469,44.279998779296875,333.8699951171875,437.54998779296875,66.08000183105469,44.43000030517578,335.19000244140625,440.05999755859375,66.86000061035156,220.57750701904297,222.29749965667725,220.44499588012695,221.63500022888184
2024-05-09,44.040000915527344,335.2099914550781,440.3299865722656,66.88999938964844,44.310001373291016,336.5,441.6000061035156,67.97000122070312,43.6349983215332,334.2200012207031,438.4599914550781,66.61000061035156,44.15999984741211,336.2200012207031,441.0199890136719,67.94000244140625,221.61749458312988,222.59500217437744,220.7312479019165,222.33499813079834
2024-05-10,44.33000183105469,337.30999755859375,442.5400085449219,68.58000183105469,44.470001220703125,338.25,444.30999755859375,68.91999816894531,42.849998474121094,335.6000061035156,440.5,67.72000122070312,42.91999816894531,336.6700134277344,442.05999755859375,68.2300033569336,223.19000244140625,223.98749923706055,221.66750144958496,222.47000312805176
2024-05-13,43.400001525878906,337.5299987792969,443.989990234375,68.86000061035156,44.849998474121094,337.6400146484375,444.0899963378906,68.88999938964844,43.36000061035156,335.70001220703125,441.6499938964844,67.73999786376953,44.16999816894531,336.8599853515625,443.0799865722656,68.19000244140625,223.4449977874756,223.8675022125244,222.11250114440918,223.07499313354492
2024-05-14,44.650001525878906,336.239990234375,442.6499938964844,68.26000213623047,45.970001220703125,339.20001220703125,446.4700012207031,69.33000183105469,44.6349983215332,336.04998779296875,442.4599914550781,68.04000091552734,45.119998931884766,338.57000732421875,445.92999267578125,69.11000061035156,222.9499969482422,225.24250411987305,222.79624462127686,224.68249988555908
2024-05-15,46.071998596191406,340.2699890136719,448.42999267578125,70.0999984741211,46.36000061035156,344.2099914550781,453.1499938964844,71.79000091552734,44.992000579833984,339.8900146484375,446.8999938964844,69.8499984741211,45.77000045776367,344.0299987792969,452.8999938964844,71.63999938964844,226.2179946899414,228.87749671936035,225.40800189971924,228.58499813079834
2024-05-16,45.58000183105469,344.20001220703125,452.7099914550781,71.63999938964844,45.77000045776367,345.17999267578125,454.69000244140625,72.30000305175781,44.91999816894531,342.79998779296875,451.80999755859375,71.0999984741211,44.959999084472656,342.95001220703125,451.9800109863281,71.16000366210938,228.53250122070312,229.48499965667725,227.65749549865723,227.76250648498535
2024-05-17,45.237998962402344,343.2900085449219,452.1099853515625,71.16999816894531,45.61000061035156,343.3500061035156,452.7200012207031,71.47000122070312,44.720001220703125,341.3299865722656,449.5400085449219,70.58000183105469,45.45000076293945,342.8699951171875,451.760009765625,71.44000244140625,227.951997756958,228.28750228881836,226.54249954223633,227.88000202178955
2024-05-20,45.38999938964844,342.989990234375,451.9800109863281,71.44999694824219,45.62900161743164,345.1700134277344,455.5799865722656,72.2699966430664,44.939998626708984,342.80999755859375,451.7900085449219,71.29000091552734,45.599998474121094,344.7300109863281,454.9100036621094,71.6500015258789,227.95249938964844,229.6622495651245,227.707501411438,229.22250366210938
2024-05-21,45.5,343.79998779296875,453.0400085449219,71.30000305175781,45.6349983215332,345.6199951171875,455.989990234375,72.22000122070312,45.04999923706055,343.4700012207031,452.8399963378906,71.23999786376953,45.20000076293945,345.4800109863281,455.79998779296875,72.13999938964844,228.4099998474121,229.8662462234497,228.14999866485596,229.6549997329712
2024-05-22,45.130001068115234,345.2900085449219,456.05999755859375,71.8499984741211,45.61000061035156,345.7900085449219,456.82000732421875,72.12999725341797,44.720001220703125,342.7699890136719,453.0799865722656,70.5999984741211,44.9900016784668,344.20001220703125,455.7099914550781,71.4800033569336,229.582501411438,230.08750343322754,227.79249382019043,229.09500217437744
2024-05-23,45.27000045776367,347.4100036621094,460.54998779296875,72.68000030517578,45.27000045776367,348.07000732421875,460.5799865722656,72.72000122070312,43.349998474121094,342.2799987792969,451.8500061035156,69.33000183105469,43.61000061035156,343.25,453.6600036621094,69.81999969482422,231.4774980545044,231.6599988937378,226.70250129699707,227.5850009918213
2024-05-24,43.77000045776367,344.3900146484375,455.2900085449219,70.58999633789062,44.529998779296875,346.6400146484375,459.2300109863281,71.52999877929688,43.625,343.5299987792969,453.57000732421875,70.18000030517578,44.380001068115234,346.0299987792969,457.95001220703125,71.20999908447266,228.51000499725342,230.48250579833984,227.72625160217285,229.892502784729
2024-05-28,44.2599983215332,347.3399963378906,459.17999267578125,71.5199966430664,44.4900016784668,347.8299865722656,459.739990234375,71.5999984741211,43.540000915527344,345.6400146484375,456.69000244140625,70.23999786376953,44.029998779296875,347.55999755859375,459.67999267578125,71.33999633789062,230.57499599456787,230.91499423980713,229.02750396728516,230.65249633789062
2024-05-29,43.369998931884766,344.7099914550781,455.4800109863281,69.61000061035156,43.599998474121094,347.3399963378906,458.239990234375,70.29000091552734,42.970001220703125,344.7099914550781,455.3399963378906,69.51000213623047,43.47999954223633,345.9599914550781,456.44000244140625,69.80000305175781,228.29250049591064,229.86749649047852,228.1324977874756,228.91999912261963
2024-05-30,43.029998779296875,344.54998779296875,455.5,69.1500015258789,43.125,344.8299865722656,455.6400146484375,69.41999816894531,42.4900016784668,340.3599853515625,450.2099914550781,67.88999938964844,42.790000915527344,341.3999938964844,451.54998779296875,68.37000274658203,228.05749702453613,228.2537498474121,225.23749446868896,226.02749633789062
2024-05-31,43.20000076293945,342.2900085449219,451.7799987792969,68.69999694824219,43.61000061035156,342.3900146484375,452.4800109863281,70.26000213623047,41.779998779296875,336.0899963378906,443.05999755859375,66.6500015258789,42.45000076293945,342.2900085449219,450.7099914550781,70.16999816894531,226.4925012588501,227.1850070953369,221.89499855041504,226.4049997329712
2024-06-03,43.0,344.1600036621094,454.57000732421875,70.83999633789062,43.52000045776367,344.739990234375,455.5799865722656,70.87999725341797,42.34000015258789,340.25,447.8999938964844,68.26000213623047,42.97999954223633,344.0899963378906,453.1300048828125,70.33999633789062,228.1425018310547,228.67999362945557,224.68749904632568,227.63499927520752
2024-06-04,42.72999954223633,343.9700012207031,452.8699951171875,69.80000305175781,43.51499938964844,345.7900085449219,455.5799865722656,70.8499984741211,42.6349983215332,342.7099914550781,451.1300048828125,69.16999816894531,43.22999954223633,345.17999267578125,454.3699951171875,70.5199966430664,227.3424997329712,228.93374824523926,226.41124820709229,228.32499599456787
2024-06-05,43.54999923706055,347.4800109863281,457.9800109863281,71.48999786376953,44.15999984741211,351.32000732421875,463.6099853515625,73.05000305175781,43.025001525878906,346.8399963378906,454.4100036621094,70.6500015258789,44.150001525878906,351.25,463.5299987792969,73.0199966430664,230.12500476837158,233.0349988937378,228.73125076293945,232.98749923706055
2024-06-06,44.09000015258789,352.19000244140625,464.2200012207031,73.16999816894531,45.08000183105469,352.7099914550781,464.5400085449219,73.33000183105469,43.95000076293945,350.42999267578125,462.19000244140625,72.20999908447266,44.7599983215332,351.7300109863281,463.3699951171875,72.98999786376953,233.41750049591064,233.91500091552734,232.1949987411499,233.2125005722046
2024-06-07,44.18000030517578,351.3800048828125,463.0,72.55000305175781,44.7400016784668,353.2699890136719,465.739990234375,73.86000061035156,43.619998931884766,350.1499938964844,461.8399963378906,72.06999969482422,43.79999923706055,351.2699890136719,462.9599914550781,72.63999938964844,232.77750205993652,234.4024953842163,231.919997215271,232.66749477386475
2024-06-10,43.400001525878906,350.6000061035156,461.82000732421875,72.30000305175781,44.27000045776367,352.94000244140625,465.19000244140625,73.44999694824219,43.34000015258789,350.1300048828125,461.5299987792969,72.05000305175781,44.150001525878906,352.6300048828125,464.8299865722656,73.30000305175781,232.03000450134277,233.9625005722046,231.76250171661377,233.7274990081787
2024-06-11,43.880001068115234,351.7799987792969,463.5400085449219,72.66999816894531,44.224998474121094,355.4700012207031,468.1400146484375,73.8499984741211,43.25,350.7900085449219,462.0299987792969,71.81999969482422,44.15999984741211,355.44000244140625,468.0199890136719,73.80000305175781,232.96750164031982,235.4212532043457,231.97250175476074,235.354998588562
2024-06-12,45.29999923706055,358.7200012207031,471.989990234375,75.7300033569336,45.900001525878906,362.70001220703125,476.5,76.75,44.915000915527344,358.04998779296875,471.2900085449219,75.19000244140625,45.08000183105469,360.1000061035156,474.1499938964844,75.5999984741211,237.93499851226807,240.46250343322754,237.36124992370605,238.73250007629395
2024-06-13,45.47999954223633,362.8900146484375,477.7200012207031,76.3499984741211,45.720001220703125,362.9100036621094,478.3900146484375,76.41000366210938,44.31999969482422,359.760009765625,474.4200134277344,74.86000061035156,44.380001068115234,361.8599853515625,476.7200012207031,76.06999969482422,240.6100034713745,240.85750579833984,238.3400058746338,239.75749683380127
2024-06-14,44.20000076293945,361.3800048828125,476.5199890136719,75.33999633789062,44.290000915527344,363.1600036621094,479.260009765625,76.12999725341797,43.54999923706055,360.80999755859375,476.04998779296875,74.88999938964844,43.869998931884766,363.1000061035156,479.19000244140625,76.08000183105469,239.3599977493286,240.71000289916992,238.82499599456787,240.56000232696533
2024-06-17,43.529998779296875,363.0199890136719,479.4599914550781,75.80000305175781,44.439998626708984,368.1499938964844,486.8599853515625,78.47000122070312,43.279998779296875,362.3299865722656,478.1400146484375,75.58999633789062,44.130001068115234,366.6700134277344,485.05999755859375,77.87000274658203,240.45249557495117,244.47999477386475,239.83499908447266,243.43250370025635
2024-06-18,43.970001220703125,366.7900085449219,485.010009765625,77.88999938964844,44.040000915527344,367.45001220703125,485.8999938964844,78.51000213623047,43.61000061035156,365.79998779296875,483.42999267578125,77.70999908447266,43.68000030517578,367.3299865722656,485.2099914550781,78.44000244140625,243.4150047302246,243.97500228881836,242.63749504089355,243.66499519348145
2024-06-20,43.599998474121094,368.3299865722656,486.4200134277344,78.83999633789062,43.599998474121094,368.8999938964844,486.8399963378906,79.12000274658203,42.83000183105469,363.1400146484375,479.6199951171875,77.0199966430664,43.369998931884766,364.8299865722656,481.4700012207031,77.75,244.29749870300293,244.61499786376953,240.65250205993652,241.85499668121338
2024-06-21,43.20000076293945,364.69000244140625,481.19000244140625,77.3499984741211,43.38999938964844,365.75,482.5400085449219,77.87999725341797,42.88999938964844,362.8299865722656,478.6700134277344,76.77999877929688,43.31999969482422,364.0199890136719,480.17999267578125,77.19999694824219,241.60750102996826,242.39000129699707,240.29249954223633,241.17999458312988
2024-06-24,43.31999969482422,363.0799865722656,478.17999267578125,77.27999877929688,43.91999816894531,364.7699890136719,479.92999267578125,78.41000366210938,42.900001525878906,360.3599853515625,473.82000732421875,76.56999969482422,43.2400016784668,360.4599914550781,473.9599914550781,76.58999633789062,240.464994430542,241.75749588012695,238.4124984741211,238.56249523162842
2024-06-25,43.2400016784668,361.8299865722656,476.07000732421875,77.12000274658203,43.540000915527344,364.7099914550781,479.67999267578125,77.62999725341797,42.970001220703125,361.4100036621094,475.1199951171875,76.47000122070312,43.33000183105469,364.5,479.3800048828125,77.44000244140625,239.5649995803833,241.38999557495117,238.99250030517578,241.16250228881836
